id,texto,categoria
1187,solo,I-PERSONAL
1187,al,I-PERSONAL
1187,enfrentar,I-PERSONAL
1187,la,B-PERSONAL
1187,ansiedad,I-PERSONAL
1187,y,I-PERSONAL
1187,la,I-PERSONAL
1187,depresión,I-PERSONAL
1188,siento,I-PERSONAL
1188,que,I-PERSONAL
1188,no,I-PERSONAL
1188,hay,I-PERSONAL
1188,nadie,B-PERSONAL
1188,que,I-PERSONAL
1188,me,I-PERSONAL
1188,pueda,I-PERSONAL
1188,apoyar,I-PERSONAL
1188,emocionalmente,B-PERSONAL
1189,He,I-PERSONAL
1189,cambiado,I-PERSONAL
1189,mi,I-PERSONAL
1189,círculo,I-PERSONAL
1189,social,I-PERSONAL
1189,con,I-PERSONAL
1189,el,I-PERSONAL
1189,paso,I-PERSONAL
1189,del,I-PERSONAL
1189,tiempo,B-PERSONAL
1190,he,I-PERSONAL
1190,cambiado,I-PERSONAL
1190,de,I-PERSONAL
1190,amistades,I-PERSONAL
1190,muchas,I-PERSONAL
1190,veces,I-PERSONAL
1191,No,I-PERSONAL
1191,entiendo,I-PERSONAL
1191,a,I-PERSONAL
1191,mis,B-PERSONAL
1191,hijos,I-PERSONAL
1192,Mi,I-PERSONAL
1192,trabajo,I-PERSONAL
1192,ha,I-PERSONAL
1192,definido,I-PERSONAL
1192,con,I-PERSONAL
1192,quién,I-PERSONAL
1192,convivo,I-PERSONAL
1193,Perdí,I-PERSONAL
1193,contacto,B-PERSONAL
1193,con,I-PERSONAL
1193,amistades,I-PERSONAL
1193,porque,I-PERSONAL
1193,mis,I-PERSONAL
1193,horarios,I-PERSONAL
1193,laborales,B-FAMILIAR
1193,no,I-FAMILIAR
1193,coincidían.,I-FAMILIAR
1194,Ya,I-FAMILIAR
1194,no,I-FAMILIAR
1194,me,B-TRABAJO
1194,junto,I-TRABAJO
1194,con,I-TRABAJO
1194,mis,I-TRABAJO
1194,amigos,I-TRABAJO
1194,por,I-TRABAJO
1194,mis,I-TRABAJO
1194,horarios,B-TRABAJO
1194,del,I-TRABAJO
1194,trabajo,I-TRABAJO
1195,Trabajo,I-TRABAJO
1195,principalmente,I-TRABAJO
1195,los,I-TRABAJO
1195,fines,I-TRABAJO
1195,de,I-TRABAJO
1195,semana.,I-TRABAJO
1196,Mi,I-TRABAJO
1196,profesión,B-TRABAJO
1196,influyó,I-TRABAJO
1196,en,I-TRABAJO
1196,la,I-TRABAJO
1196,reducción,I-TRABAJO
1196,de,I-TRABAJO
1196,mi,I-TRABAJO
1196,círculo,I-TRABAJO
1196,social,I-TRABAJO
1197,Utilizo,I-TRABAJO
1197,mis,I-TRABAJO
1197,experiencias,I-TRABAJO
1197,personales,B-TRABAJO
1197,como,I-TRABAJO
1197,material,I-TRABAJO
1197,para,I-TRABAJO
1197,mi,I-TRABAJO
1197,trabajo,I-TRABAJO
1198,Mi,B-TRABAJO
1198,actividad,I-TRABAJO
1198,profesional,I-TRABAJO
1198,se,I-TRABAJO
1198,mezcla,I-TRABAJO
1198,con,I-TRABAJO
1198,mis,I-TRABAJO
1198,relaciones,I-TRABAJO
1198,sociales,I-TRABAJO
1199,me,I-TRABAJO
1199,separe,B-TRABAJO
1199,de,I-TRABAJO
1199,mis,I-TRABAJO
1199,amistades,I-TRABAJO
1199,por,I-TRABAJO
1199,los,I-TRABAJO
1199,horarios,I-TRABAJO
1199,laborales,I-TRABAJO
1199,diferentes,I-TRABAJO
1200,me,B-TRABAJO
1200,da,I-TRABAJO
1200,envidia,I-TRABAJO
1200,la,I-TRABAJO
1200,gente,I-TRABAJO
1200,joven,I-TRABAJO
1201,Tengo,I-TRABAJO
1201,una,I-TRABAJO
1201,relación,I-TRABAJO
1201,cercana,B-TRABAJO
1201,con,I-TRABAJO
1201,mi,I-TRABAJO
1201,esposa,I-TRABAJO
1202,En,I-TRABAJO
1202,mi,I-TRABAJO
1202,familia,I-TRABAJO
1202,usamos,I-TRABAJO
1202,el,I-TRABAJO
1202,humor,I-TRABAJO
1202,para,B-PERSONAL
1202,sobrellevar,I-PERSONAL
1202,momentos,I-PERSONAL
1202,incómodos,I-PERSONAL
1203,Mis,I-PERSONAL
1203,hijos,I-PERSONAL
1203,se,B-AMOROSA
1203,ríen,I-AMOROSA
1203,conmigo,I-AMOROSA
1203,cuando,I-AMOROSA
1203,hago,I-AMOROSA
1203,bromas,I-AMOROSA
1204,Me,I-AMOROSA
1204,esfuerzo,B-FAMILIAR
1204,por,I-FAMILIAR
1204,seguir,I-FAMILIAR
1204,siendo,I-FAMILIAR
1204,una,I-FAMILIAR
1204,figura,I-FAMILIAR
1204,divertida,I-FAMILIAR
1205,me,I-FAMILIAR
1205,esfuerzo,I-FAMILIAR
1205,por,I-FAMILIAR
1205,ser,B-FAMILIAR
1205,una,I-FAMILIAR
1205,figura,I-FAMILIAR
1205,presente,I-FAMILIAR
1205,en,I-FAMILIAR
1205,la,I-FAMILIAR
1205,vida,I-FAMILIAR
1205,de,I-FAMILIAR
1205,mis,B-FAMILIAR
1205,hijos,I-FAMILIAR
1206,Mi,I-FAMILIAR
1206,familia,I-FAMILIAR
1206,se,I-FAMILIAR
1206,burla,I-FAMILIAR
1206,de,I-FAMILIAR
1206,mí,I-FAMILIAR
1206,cuando,B-FAMILIAR
1206,me,I-FAMILIAR
1206,pasa,I-FAMILIAR
1206,algo,I-FAMILIAR
1207,Mi,I-FAMILIAR
1207,esposa,I-FAMILIAR
1207,me,I-FAMILIAR
1207,apoya,I-FAMILIAR
1207,cuando,I-FAMILIAR
1207,tengo,I-FAMILIAR
1207,problemas,I-FAMILIAR
1207,físicos,I-FAMILIAR
1208,Mi,I-FAMILIAR
1208,esposa,B-FAMILIAR
1208,me,I-FAMILIAR
1208,apoya,I-FAMILIAR
1208,cuando,I-FAMILIAR
1208,tengo,I-FAMILIAR
1208,problemas,I-FAMILIAR
1208,emocionales,I-FAMILIAR
1209,En,I-FAMILIAR
1209,casa,I-FAMILIAR
1209,nos,I-FAMILIAR
1209,cuidamos,B-FAMILIAR
1209,mutuamente,I-FAMILIAR
1209,cuando,I-FAMILIAR
1209,alguno,I-FAMILIAR
1209,se,I-FAMILIAR
1209,lastima,I-FAMILIAR
1210,Mi,I-FAMILIAR
1210,esposo,I-FAMILIAR
1210,me,B-FAMILIAR
1210,apoya,I-FAMILIAR
1210,cuando,I-FAMILIAR
1210,tengo,I-FAMILIAR
1210,problemas,I-FAMILIAR
1210,físicos,I-FAMILIAR
1211,Mi,I-FAMILIAR
1211,esposo,I-FAMILIAR
1211,me,B-FAMILIAR
1211,apoya,I-FAMILIAR
1211,cuando,I-FAMILIAR
1211,tengo,I-FAMILIAR
1211,problemas,I-FAMILIAR
1211,emocionales,I-FAMILIAR
1212,Comparto,I-FAMILIAR
1212,momentos,I-FAMILIAR
1212,íntimos,I-FAMILIAR
1212,y,B-FAMILIAR
1212,de,I-FAMILIAR
1212,confianza,I-FAMILIAR
1212,con,I-FAMILIAR
1212,mi,I-FAMILIAR
1212,familia,I-FAMILIAR
1212,cercana.,I-FAMILIAR
1213,confio,I-FAMILIAR
1213,mucho,B-FAMILIAR
1213,en,I-FAMILIAR
1213,mi,I-FAMILIAR
1213,familia,I-FAMILIAR
1214,convivo,I-FAMILIAR
1214,diariamente,I-FAMILIAR
1214,con,I-FAMILIAR
1214,mi,I-FAMILIAR
1214,esposa,B-FAMILIAR
1215,convivo,I-FAMILIAR
1215,diariamente,I-FAMILIAR
1215,con,I-FAMILIAR
1215,mi,I-FAMILIAR
1215,esposo,I-FAMILIAR
1216,Mi,I-FAMILIAR
1216,esposa,I-FAMILIAR
1216,intenta,I-FAMILIAR
1216,disimular,I-FAMILIAR
1216,situaciones,B-FAMILIAR
1216,incómodas,I-FAMILIAR
1216,frente,I-FAMILIAR
1216,a,I-FAMILIAR
1216,otras,I-FAMILIAR
1216,parejas.,B-AMOROSA
1217,Mi,I-AMOROSA
1217,relación,I-AMOROSA
1217,de,I-AMOROSA
1217,pareja,I-AMOROSA
1217,enfrenta,B-AMOROSA
1217,momentos,I-AMOROSA
1217,incómodos,I-AMOROSA
1217,en,I-AMOROSA
1217,contextos,I-AMOROSA
1217,sociales,B-AMOROSA
1218,A,I-AMOROSA
1218,veces,I-AMOROSA
1218,me,I-AMOROSA
1218,siento,I-AMOROSA
1218,incómodo,I-AMOROSA
1218,cuando,I-AMOROSA
1218,otras,I-AMOROSA
1218,parejas,I-AMOROSA
1218,hablan,I-AMOROSA
1218,de,B-AMOROSA
1218,su,I-AMOROSA
1218,intimidad,I-AMOROSA
1218,frente,I-AMOROSA
1218,a,I-AMOROSA
1218,nosotros,I-AMOROSA
1219,me,I-AMOROSA
1219,incomoda,I-AMOROSA
1219,saber,I-AMOROSA
1219,la,I-AMOROSA
1219,intimidad,B-AMOROSA
1219,de,I-AMOROSA
1219,otras,I-AMOROSA
1219,parejas,I-AMOROSA
1220,Mi,I-AMOROSA
1220,esposa,I-AMOROSA
1220,y,I-AMOROSA
1220,yo,I-AMOROSA
1220,usamos,I-AMOROSA
1220,el,I-AMOROSA
1220,humor,I-AMOROSA
1220,para,I-AMOROSA
1220,manejar,I-AMOROSA
1220,tensiones,I-AMOROSA
1220,en,I-AMOROSA
1220,nuestra,B-PERSONAL
1220,relación.,I-PERSONAL
1221,Comparo,I-PERSONAL
1221,muchas,I-PERSONAL
1221,veces,I-PERSONAL
1221,mi,I-PERSONAL
1221,relacion,I-PERSONAL
1221,con,I-PERSONAL
1221,otras,B-AMOROSA
1222,Mi,I-AMOROSA
1222,vida,I-AMOROSA
1222,amorosa,I-AMOROSA
1222,convive,I-AMOROSA
1222,con,I-AMOROSA
1222,el,I-AMOROSA
1222,cansancio,I-AMOROSA
1223,mi,I-AMOROSA
1223,pareja,I-AMOROSA
1223,y,I-AMOROSA
1223,yo,I-AMOROSA
1223,hablamos,I-AMOROSA
1223,constantemente,B-AMOROSA
1224,Me,I-AMOROSA
1224,incomodan,I-AMOROSA
1224,los,I-AMOROSA
1224,comentarios,I-AMOROSA
1224,sexuales,I-AMOROSA
1225,no,I-AMOROSA
1225,tengo,B-AMOROSA
1225,control,I-AMOROSA
1225,sobre,I-AMOROSA
1225,mi,I-AMOROSA
1225,imaginacion,I-AMOROSA
1226,ciertas,I-AMOROSA
1226,conversaciones,I-AMOROSA
1226,me,B-AMOROSA
1226,generan,I-AMOROSA
1226,incomodidad,I-AMOROSA
1227,Uso,I-AMOROSA
1227,el,I-AMOROSA
1227,humor,I-AMOROSA
1227,para,B-PERSONAL
1227,manejar,I-PERSONAL
1227,situaciones,I-PERSONAL
1227,incómodas,I-PERSONAL
1228,Me,I-PERSONAL
1228,burlo,B-PERSONAL
1228,de,I-PERSONAL
1228,mí,I-PERSONAL
1228,mismo,I-PERSONAL
1229,se,I-PERSONAL
1229,que,I-PERSONAL
1229,tengos,B-PERSONAL
1229,muchos,I-PERSONAL
1229,defectos,I-PERSONAL
1229,en,I-PERSONAL
1229,como,I-PERSONAL
1229,soy,B-PERSONAL
1230,no,I-PERSONAL
1230,tengo,I-PERSONAL
1230,defectos,I-PERSONAL
1230,en,I-PERSONAL
1230,mi,I-PERSONAL
1230,forma,I-PERSONAL
1230,de,B-PERSONAL
1230,ser,I-PERSONAL
1231,algunas,I-PERSONAL
1231,personas,I-PERSONAL
1231,se,I-PERSONAL
1231,queden,B-PERSONAL
1231,dormidas,I-PERSONAL
1231,durante,I-PERSONAL
1231,mis,I-PERSONAL
1231,shows.,I-PERSONAL
1232,No,I-PERSONAL
1232,me,I-PERSONAL
1232,tomo,I-PERSONAL
1232,personal,B-PERSONAL
1232,las,I-PERSONAL
1232,reacciones,I-PERSONAL
1232,del,I-PERSONAL
1232,público,I-PERSONAL
1232,durante,I-PERSONAL
1232,mi,I-PERSONAL
1232,trabajo,I-PERSONAL
1233,me,B-TRABAJO
1233,tomo,I-TRABAJO
1233,personal,I-TRABAJO
1233,como,I-TRABAJO
1233,reacciona,I-TRABAJO
1233,el,I-TRABAJO
1233,cliente,I-TRABAJO
1233,ante,I-TRABAJO
1233,mi,B-TRABAJO
1233,trabajo,I-TRABAJO
1234,llego,I-TRABAJO
1234,tarde,I-TRABAJO
1234,al,I-TRABAJO
1234,trabajo,I-TRABAJO
1234,generalmente,I-TRABAJO
1235,llego,I-TRABAJO
1235,tarde,I-TRABAJO
1235,a,I-TRABAJO
1235,todos,I-TRABAJO
1235,lados,B-TRABAJO
1236,no,I-TRABAJO
1236,me,I-TRABAJO
1236,gustar,I-TRABAJO
1236,ver,I-TRABAJO
1236,coquetear,I-TRABAJO
1236,a,I-TRABAJO
1236,otras,I-TRABAJO
1236,parejas,I-TRABAJO
1237,me,I-TRABAJO
1237,divierto,B-TRABAJO
1237,mucho,I-TRABAJO
1237,con,I-TRABAJO
1237,mis,I-TRABAJO
1237,hijos,I-TRABAJO
1238,En,B-TRABAJO
1238,mi,I-TRABAJO
1238,infancia,I-TRABAJO
1238,le,I-TRABAJO
1238,tenía,I-TRABAJO
1238,mucho,B-PERSONAL
1238,miedo,I-PERSONAL
1238,a,I-PERSONAL
1238,la,I-PERSONAL
1238,reacción,I-PERSONAL
1238,de,I-PERSONAL
1238,mi,I-PERSONAL
1238,padre,I-PERSONAL
1238,cuando,B-FAMILIAR
1238,me,I-FAMILIAR
1238,metía,I-FAMILIAR
1238,en,I-FAMILIAR
1238,problemas,I-FAMILIAR
1239,siempre,I-FAMILIAR
1239,me,B-FAMILIAR
1239,dio,I-FAMILIAR
1239,miedo,I-FAMILIAR
1239,las,I-FAMILIAR
1239,reacciones,I-FAMILIAR
1239,de,I-FAMILIAR
1239,mi,I-FAMILIAR
1239,padre,I-FAMILIAR
1240,no,I-FAMILIAR
1240,lo,I-FAMILIAR
1240,queria,I-FAMILIAR
1240,ocacionar,I-FAMILIAR
1240,ningun,I-FAMILIAR
1240,problema,I-FAMILIAR
1240,a,I-FAMILIAR
1240,mis,I-FAMILIAR
1240,padres,I-FAMILIAR
1241,mi,I-FAMILIAR
1241,papá,B-FAMILIAR
1241,es,I-FAMILIAR
1241,muy,I-FAMILIAR
1241,explosivo,I-FAMILIAR
1241,cuando,I-FAMILIAR
1241,se,I-FAMILIAR
1241,enoja,I-FAMILIAR
1242,La,I-FAMILIAR
1242,relacion,I-FAMILIAR
1242,con,B-FAMILIAR
1242,mi,I-FAMILIAR
1242,padre,I-FAMILIAR
1242,esta,I-FAMILIAR
1242,basada,I-FAMILIAR
1242,en,I-FAMILIAR
1242,el,I-FAMILIAR
1242,temor,I-FAMILIAR
1242,al,I-FAMILIAR
1242,castigo,B-FAMILIAR
1243,Mi,I-FAMILIAR
1243,relación,I-FAMILIAR
1243,con,I-FAMILIAR
1243,mi,I-FAMILIAR
1243,padre,I-FAMILIAR
1243,estaba,I-FAMILIAR
1243,marcada,I-FAMILIAR
1243,por,B-FAMILIAR
1243,la,I-FAMILIAR
1243,autoridad,I-FAMILIAR
1244,Mi,I-FAMILIAR
1244,madre,I-FAMILIAR
1244,intentaba,I-FAMILIAR
1244,protegerme,I-FAMILIAR
1245,mi,I-FAMILIAR
1245,madre,I-FAMILIAR
1245,intentaba,I-FAMILIAR
1245,ayudarme,I-FAMILIAR
1245,a,I-FAMILIAR
1245,resolver,B-FAMILIAR
1245,los,I-FAMILIAR
1245,conflictos,I-FAMILIAR
1245,familiares,I-FAMILIAR
1246,En,I-FAMILIAR
1246,mi,I-FAMILIAR
1246,familia,I-FAMILIAR
1246,recurríamos,I-FAMILIAR
1246,a,I-FAMILIAR
1246,mentiras,I-FAMILIAR
1246,para,B-FAMILIAR
1246,evitar,I-FAMILIAR
1246,problemas,I-FAMILIAR
1247,en,I-FAMILIAR
1247,mi,B-FAMILIAR
1247,familia,I-FAMILIAR
1247,son,I-FAMILIAR
1247,muy,I-FAMILIAR
1247,mentirosos,I-FAMILIAR
1248,Consideré,I-FAMILIAR
1248,seriamente,I-FAMILIAR
1248,irme,I-FAMILIAR
1248,de,I-FAMILIAR
1248,mi,B-FAMILIAR
1248,casa,I-FAMILIAR
1249,Mi,I-FAMILIAR
1249,madre,I-FAMILIAR
1249,estuvo,I-FAMILIAR
1249,dispuesta,I-FAMILIAR
1249,a,I-FAMILIAR
1249,apoyarme,I-FAMILIAR
1249,incluso,I-FAMILIAR
1249,cuando,B-FAMILIAR
1249,implicaba,I-FAMILIAR
1249,ocultar,I-FAMILIAR
1249,la,I-FAMILIAR
1249,verdad.,I-FAMILIAR
1250,pense,I-FAMILIAR
1250,que,B-FAMILIAR
1250,decepcionar,I-FAMILIAR
1250,a,I-FAMILIAR
1250,mi,I-FAMILIAR
1250,padre,I-FAMILIAR
1250,tendria,I-FAMILIAR
1250,consecuencias,B-FAMILIAR
1251,no,I-FAMILIAR
1251,me,I-FAMILIAR
1251,gustaba,I-FAMILIAR
1251,la,I-FAMILIAR
1251,idea,I-FAMILIAR
1251,de,I-FAMILIAR
1251,decepcionar,I-FAMILIAR
1251,a,I-FAMILIAR
1251,mi,I-FAMILIAR
1251,padre,I-FAMILIAR
1252,Mi,I-FAMILIAR
1252,familia,B-FAMILIAR
1252,influyó,I-FAMILIAR
1252,mucho,I-FAMILIAR
1252,en,I-FAMILIAR
1252,cómo,I-FAMILIAR
1252,aprendí,I-FAMILIAR
1252,a,I-FAMILIAR
1252,enfrentar,I-FAMILIAR
1252,el,B-FAMILIAR
1252,miedo,I-FAMILIAR
1253,Me,I-FAMILIAR
1253,sentí,I-FAMILIAR
1253,solo,I-FAMILIAR
1253,y,I-FAMILIAR
1253,vulnerable,I-FAMILIAR
1253,al,I-FAMILIAR
1253,enfrentar,I-FAMILIAR
1253,problemas,I-FAMILIAR
1253,escolares,B-FAMILIAR
1253,dentro,I-FAMILIAR
1253,de,I-FAMILIAR
1253,mi,I-FAMILIAR
1253,familia.,I-FAMILIAR
1254,ocupaba,I-FAMILIAR
1254,leer,I-FAMILIAR
1254,como,I-FAMILIAR
1254,estaba,I-FAMILIAR
1254,mi,I-FAMILIAR
1254,padre,I-FAMILIAR
1254,para,B-FAMILIAR
1254,saber,I-FAMILIAR
1254,si,I-FAMILIAR
1254,le,I-FAMILIAR
1254,contaba,I-FAMILIAR
1254,algo,I-FAMILIAR
1255,mi,I-FAMILIAR
1255,padre,I-FAMILIAR
1255,no,I-FAMILIAR
1255,me,I-FAMILIAR
1255,ponia,I-FAMILIAR
1255,atencion,I-FAMILIAR
1256,mi,I-FAMILIAR
1256,madre,B-FAMILIAR
1256,no,I-FAMILIAR
1256,me,I-FAMILIAR
1256,ponia,I-FAMILIAR
1256,atencion,I-FAMILIAR
1257,Me,I-FAMILIAR
1257,cuesta,I-FAMILIAR
1257,controlar,I-FAMILIAR
1257,la,I-FAMILIAR
1257,risa,I-FAMILIAR
1258,Tengo,I-FAMILIAR
1258,una,I-FAMILIAR
1258,mente,B-FAMILIAR
1258,muy,I-FAMILIAR
1258,activa,I-FAMILIAR
1258,que,I-FAMILIAR
1258,genera,I-FAMILIAR
1258,pensamientos,I-FAMILIAR
1258,involuntarios,B-FAMILIAR
1259,He,I-FAMILIAR
1259,enfrentado,I-FAMILIAR
1259,ansiedad,I-FAMILIAR
1259,intensa,I-FAMILIAR
1259,en,I-FAMILIAR
1259,situaciones,B-PERSONAL
1259,de,I-PERSONAL
1259,autoridad,I-PERSONAL
1260,Aprendí,I-PERSONAL
1260,a,I-PERSONAL
1260,improvisar,B-PERSONAL
1260,mentiras,I-PERSONAL
1260,rápidamente,I-PERSONAL
1261,Me,I-PERSONAL
1261,acostumbre,I-PERSONAL
1261,a,I-PERSONAL
1261,mentir,I-PERSONAL
1261,para,I-PERSONAL
1261,protegerme,I-PERSONAL
1262,desarrolle,B-PERSONAL
1262,estrategias,I-PERSONAL
1262,para,I-PERSONAL
1262,salir,I-PERSONAL
1262,de,I-PERSONAL
1262,problemas,I-PERSONAL
1262,rapido,I-PERSONAL
1263,Me,I-PERSONAL
1263,siento,B-PERSONAL
1263,dividido,I-PERSONAL
1263,entre,I-PERSONAL
1263,decir,I-PERSONAL
1263,la,I-PERSONAL
1263,verdad,B-PERSONAL
1263,y,I-PERSONAL
1263,sobrevivir,I-PERSONAL
1263,a,I-PERSONAL
1263,las,I-PERSONAL
1263,consecuencias.,I-PERSONAL
1264,Me,B-PERSONAL
1264,siento,I-PERSONAL
1264,dividido,I-PERSONAL
1264,entre,I-PERSONAL
1264,decir,I-PERSONAL
1264,la,I-PERSONAL
1264,verdad,I-PERSONAL
1264,o,B-PERSONAL
1264,mentir,I-PERSONAL
1265,Experimento,I-PERSONAL
1265,culpa,I-PERSONAL
1265,incluso,I-PERSONAL
1265,cuando,I-PERSONAL
1265,logro,I-PERSONAL
1265,evitar,I-PERSONAL
1265,un,I-PERSONAL
1265,castigo.,I-PERSONAL
1266,me,I-PERSONAL
1266,siento,I-PERSONAL
1266,culpable,B-PERSONAL
1266,cuando,I-PERSONAL
1266,miento,I-PERSONAL
1267,pienso,I-PERSONAL
1267,que,I-PERSONAL
1267,ser,I-PERSONAL
1267,agresivo,I-PERSONAL
1267,me,I-PERSONAL
1267,hara,I-PERSONAL
1267,mas,B-PERSONAL
1267,atractivo,I-PERSONAL
1268,Aprendí,I-PERSONAL
1268,a,I-PERSONAL
1268,callar,I-PERSONAL
1268,pensamientos,I-PERSONAL
1268,para,I-PERSONAL
1268,evitar,I-PERSONAL
1268,empeorar,B-PERSONAL
1268,los,I-PERSONAL
1268,conflictos.,I-PERSONAL
1269,aprendi,I-PERSONAL
1269,a,I-PERSONAL
1269,no,B-PERSONAL
1269,sentir,I-PERSONAL
1269,emociones,I-PERSONAL
1269,para,I-PERSONAL
1269,sobrevivir,I-PERSONAL
1270,No,I-PERSONAL
1270,expreso,I-PERSONAL
1270,nada,I-PERSONAL
1270,hasta,B-PERSONAL
1270,que,I-PERSONAL
1270,explota,I-PERSONAL
1271,siento,I-PERSONAL
1271,que,I-PERSONAL
1271,no,I-PERSONAL
1271,tengo,I-PERSONAL
1271,amigos,I-PERSONAL
1271,verdaderos,I-PERSONAL
1272,no,B-PERSONAL
1272,me,I-PERSONAL
1272,siento,I-PERSONAL
1272,parte,I-PERSONAL
1272,del,I-PERSONAL
1272,grupo,I-PERSONAL
1272,de,I-PERSONAL
1272,la,B-PERSONAL
1272,escuela,I-PERSONAL
1273,me,I-PERSONAL
1273,he,I-PERSONAL
1273,planteado,I-PERSONAL
1273,irme,I-PERSONAL
1273,de,B-PERSONAL
1273,la,I-PERSONAL
1273,casa,I-PERSONAL
1274,mi,I-PERSONAL
1274,papá,I-PERSONAL
1274,valora,I-PERSONAL
1274,mucho,B-TRABAJO
1274,el,I-TRABAJO
1274,concepto,I-TRABAJO
1274,de,I-TRABAJO
1274,ser,I-TRABAJO
1274,masculino,I-TRABAJO
1275,Crecí,I-TRABAJO
1275,con,I-TRABAJO
1275,la,I-TRABAJO
1275,idea,B-FAMILIAR
1275,de,I-FAMILIAR
1275,que,I-FAMILIAR
1275,el,I-FAMILIAR
1275,castigo,I-FAMILIAR
1275,físico,I-FAMILIAR
1275,por,I-FAMILIAR
1275,parte,B-FAMILIAR
1275,de,I-FAMILIAR
1275,mis,I-FAMILIAR
1275,padres,I-FAMILIAR
1275,era,I-FAMILIAR
1275,algo,I-FAMILIAR
1275,normal,I-FAMILIAR
1276,Mi,I-FAMILIAR
1276,madre,I-FAMILIAR
1276,era,B-FAMILIAR
1276,una,I-FAMILIAR
1276,figura,I-FAMILIAR
1276,de,I-FAMILIAR
1276,autoridad,I-FAMILIAR
1276,que,I-FAMILIAR
1276,imponía,I-FAMILIAR
1276,castigos,I-FAMILIAR
1277,en,I-FAMILIAR
1277,mi,I-FAMILIAR
1277,familia,I-FAMILIAR
1277,odian,I-FAMILIAR
1277,las,I-FAMILIAR
1277,mentiras,I-FAMILIAR
1278,Desde,I-FAMILIAR
1278,niño,I-FAMILIAR
1278,percibí,I-FAMILIAR
1278,que,B-FAMILIAR
1278,mi,I-FAMILIAR
1278,padre,I-FAMILIAR
1278,era,I-FAMILIAR
1278,más,I-FAMILIAR
1278,duro,I-FAMILIAR
1278,y,I-FAMILIAR
1278,agresivo,I-FAMILIAR
1278,que,I-FAMILIAR
1278,mi,I-FAMILIAR
1278,madre.,B-FAMILIAR
1279,mi,I-FAMILIAR
1279,padre,I-FAMILIAR
1279,es,I-FAMILIAR
1279,muy,I-FAMILIAR
1279,agresivo,I-FAMILIAR
1280,Normalicé,B-FAMILIAR
1280,la,I-FAMILIAR
1280,violencia,I-FAMILIAR
1280,como,I-FAMILIAR
1280,parte,I-FAMILIAR
1280,de,I-FAMILIAR
1280,la,I-FAMILIAR
1280,dinámica,I-FAMILIAR
1280,familiar,I-FAMILIAR
1281,por,I-FAMILIAR
1281,ser,I-FAMILIAR
1281,hombre,I-FAMILIAR
1281,me,I-FAMILIAR
1281,enseñaron,I-FAMILIAR
1281,a,B-FAMILIAR
1281,no,I-FAMILIAR
1281,llorar,I-FAMILIAR
1282,Mi,I-FAMILIAR
1282,percepción,I-FAMILIAR
1282,de,B-FAMILIAR
1282,protección,I-FAMILIAR
1282,familiar,I-FAMILIAR
1282,estaba,I-FAMILIAR
1282,ligada,I-FAMILIAR
1282,a,I-FAMILIAR
1282,quién,I-FAMILIAR
1282,podía,I-FAMILIAR
1282,hacerme,I-FAMILIAR
1282,menos,B-FAMILIAR
1282,daño,I-FAMILIAR
1283,de,I-FAMILIAR
1283,niño,I-FAMILIAR
1283,no,I-FAMILIAR
1283,desarrollé,I-FAMILIAR
1283,vínculos,I-FAMILIAR
1283,amorosos,I-FAMILIAR
1284,la,B-FAMILIAR
1284,manera,I-FAMILIAR
1284,que,I-FAMILIAR
1284,vi,I-FAMILIAR
1284,relacionarse,I-FAMILIAR
1284,a,I-FAMILIAR
1284,mis,I-FAMILIAR
1284,padres,I-FAMILIAR
1284,es,I-FAMILIAR
1284,como,I-FAMILIAR
1284,entendi,I-FAMILIAR
1284,el,I-FAMILIAR
1284,amor,I-FAMILIAR
1285,siempre,B-AMOROSA
1285,crei,I-AMOROSA
1285,que,I-AMOROSA
1285,el,I-AMOROSA
1285,amor,I-AMOROSA
1285,no,I-AMOROSA
1285,se,B-AMOROSA
1285,expresa,I-AMOROSA
1285,de,I-AMOROSA
1285,manera,I-AMOROSA
1285,suave,I-AMOROSA
1286,generalmente,I-AMOROSA
1286,hago,I-AMOROSA
1286,preguntas,I-AMOROSA
1286,incomodas,I-AMOROSA
1286,sin,I-AMOROSA
1286,querer,I-AMOROSA
1287,Tengo,I-AMOROSA
1287,dificultad,I-AMOROSA
1287,para,B-AMOROSA
1287,quedarme,I-AMOROSA
1287,con,I-AMOROSA
1287,dudas,I-AMOROSA
1288,ofendo,I-AMOROSA
1288,a,I-AMOROSA
1288,mucha,I-AMOROSA
1288,gente,I-AMOROSA
1288,por,I-AMOROSA
1288,accidente,I-AMOROSA
1289,La,I-AMOROSA
1289,infancia,B-PERSONAL
1289,me,I-PERSONAL
1289,expuso,I-PERSONAL
1289,temprano,I-PERSONAL
1289,a,I-PERSONAL
1289,realidades,I-PERSONAL
1289,duras,B-PERSONAL
1289,como,I-PERSONAL
1289,la,I-PERSONAL
1289,pobreza,I-PERSONAL
1290,vivi,I-PERSONAL
1290,en,I-PERSONAL
1290,pobresa,B-PERSONAL
1290,desde,I-PERSONAL
1290,niño,I-PERSONAL
1291,me,I-PERSONAL
1291,da,I-PERSONAL
1291,miedo,I-PERSONAL
1291,escuchar,B-PERSONAL
1291,una,I-PERSONAL
1291,respuesta,I-PERSONAL
1291,que,I-PERSONAL
1291,se,I-PERSONAL
1291,me,I-PERSONAL
1291,va,I-PERSONAL
1291,a,I-PERSONAL
1291,lastimar,I-PERSONAL
1292,me,I-PERSONAL
1292,siento,I-PERSONAL
